0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.225863832694914252e-04,-9.985227078304633741e-01,-1.704671057888471411e-03,2.914003633646096501e-04,1.742941667221696480e-04,-6.402147501272501169e-05
9.667902413820093563e-04,-9.955626797580041654e-01,-5.126162079626000317e-03,8.807605543148335804e-04,5.223902381236770988e-04,-1.920131891213907411e-04
1.929670021648163380e-03,-9.911092763548570161e-01,-1.028820910556259294e-02,1.780808732887973009e-03,1.042775773412780342e-03,-3.838409159863597170e-04
3.206296304251629939e-03,-9.851467263225013316e-01,-1.722590982203876103e-02,3.010271939857024799e-03,1.732908083796599018e-03,-6.392732427499779862e-04
4.789734089815190360e-03,-9.776542360692815903e-01,-2.598534130808221460e-02,4.593590670211758313e-03,2.589201557421776882e-03,-9.579585010114238276e-04
6.671023021521999344e-03,-9.686061571539281712e-01,-3.662298327479698856e-02,6.560492279901631620e-03,3.607012608261700708e-03,-1.339392978153714940e-03
8.839156235797210673e-03,-9.579722280667685164e-01,-4.920489534785051078e-02,8.945388434997350938e-03,4.780622632092657726e-03,-1.782880732333595817e-03
1.128105898954090761e-02,-9.457179110158913105e-01,-6.380558361595831118e-02,1.178655287282348064e-02,6.103219609436537699e-03,-2.287485593540291694e-03
1.398156892087792751e-02,-9.318048479886316127e-01,-8.050647991556869609e-02,1.512502789467265810e-02,7.566879395774009365e-03,-2.851976312072351891e-03
1.692342083545338161e-02,-9.161914626362450687e-01,-9.939394921116515014e-02,1.900320260845827017e-02,9.162548324636456132e-03,-3.474766345601733655e-03
2.008724032396161374e-02,-8.988337343709401628e-01,-1.205567391123281151e-01,2.346300504429740114e-02,1.088002955120999371e-02,-4.153850481321554391e-03
2.345155230964064003e-02,-8.796861669602800138e-01,-1.440827953510001869e-01,2.854365667352483718e-02,1.270797658710417014e-02,-4.886741376746783945e-03
2.699281269653923052e-02,-8.587029640437835454e-01,-1.700553931389238438e-01,3.427895493815262540e-02,1.463389867010491882e-02,-5.670410141082854460e-03
3.068547337716935955e-02,-8.358394065771340697e-01,-1.985485820179734573e-01,4.069408053052350760e-02,1.664418383510129704e-02,-6.501236177889379957e-03
3.450209247702058779e-02,-8.110534010469496735e-01,-2.296220147715541948e-01,4.780197367070128378e-02,1.872414653891775818e-02,-7.374972494138947246e-03
3.841350213558454574e-02,-7.843071327720780861e-01,-2.633153286160072049e-01,5.559938708187876777e-02,2.085810703867088320e-02,-8.286733279286350243e-03
4.238904444403557292e-02,-7.555687187874240429e-01,-2.996423612611061049e-01,6.406279756172686413e-02,2.302950892085926099e-02,-9.231010419781660384e-03
4.639688150291917251e-02,-7.248137163532416549e-01,-3.385855975569711518e-01,7.314443140497105256e-02,2.522107872242483964e-02,-1.020172437594583231e-02
5.040437744790384617e-02,-6.920263162380037025e-01,-3.800913263827446209e-01,8.276871353400869213e-02,2.741502717789157800e-02,-1.119231225823487559e-02
5.437853908303873218e-02,-6.572000465265862568e-01,-4.240660089877721917e-01,9.282946489057300465e-02,2.959328543179724075e-02,-1.219585202393957610e-02
5.828648901438792523e-02,-6.203378427117209881e-01,-4.703742910626000917e-01,1.031881296933141456e-01,3.173776239837049901e-02,-1.320521691349931144e-02
6.209593359840824556e-02,-5.814514062017148710e-01,-5.188389219618878556e-01,1.136732079120378464e-01,3.383060281187131452e-02,-1.421324943131514057e-02
6.577558084468673738e-02,-5.405598683666271720e-01,-5.692425957253444135e-01,1.240809119526638249e-01,3.585442119879884981e-02,-1.521294047776047473e-02
6.929546329105452929e-02,-4.976878823995243839e-01,-6.213314497630797462e-01,1.341768923354066667e-01,3.779248653830730859e-02,-1.619759767900076641e-02
7.262712870917027719e-02,-4.528633565731023380e-01,-6.748197145717624856e-01,1.436987276181873885e-01,3.962883634360059304e-02,-1.716098804792392726e-02
7.574367590577937848e-02,-4.061150989327338423e-01,-7.293948609132497873e-01,1.523587868612920893e-01,4.134830660486260578e-02,-1.809744359517258955e-02
7.861963058365460666e-02,-3.574706550193579302e-01,-7.847225698461801624e-01,1.598470678655514177e-01,4.293647372494078379e-02,-1.900192345816947501e-02
8.123067330560858335e-02,-3.069545908148823554e-01,-8.404509480312434277e-01,1.658336862391946165e-01,4.437951409738431774e-02,-1.987003126026463951e-02
8.355324494642780986e-02,-2.545874177074795019e-01,-8.962135872718300922e-01,1.699708145201709042e-01,4.566399456336341089e-02,-2.069799060829087545e-02
8.556406322108560392e-02,-2.003852939156348933e-01,-9.516312722888882192e-01,1.718940146397228974e-01,4.677661180703201332e-02,-2.148258420112466455e-02
8.723958737458593904e-02,-1.443605836036617462e-01,-1.006312329529348570e+00,1.712230423550412939e-01,4.770390098862788142e-02,-2.222106282537724894e-02
8.855546863319391226e-02,-8.652331993755346673e-02,-1.059851755055300604e+00,1.675623110239997937e-01,4.843193448456403760e-02,-2.291102986711908082e-02
8.948602378193523665e-02,-2.688360298616455230e-02,-1.111829352892602207e+00,1.605012778250035355e-01,4.894603172457986234e-02,-2.355030541092631088e-02
9.000377032046259773e-02,3.454503678111076753e-02,-1.161807162108634772e+00,1.496150598090727202e-01,4.923050194173406863e-02,-2.413677211554873803e-02
9.007906555233896606e-02,9.774127140664112812e-02,-1.209326463386355410e+00,1.344656047657605547e-01,4.926844403131819261e-02,-2.466820338058302309e-02
8.967989938247872272e-02,1.626705611903488669e-01,-1.253904646496063258e+00,1.146037367543767393e-01,4.904163206638430250e-02,-2.514207331257474129e-02
8.877190127358013105e-02,2.292786548612357200e-01,-1.295032198286461433e+00,8.957236920376950018e-02,4.853052122062919554e-02,-2.555534809039459662e-02
8.731863424211903923e-02,2.974839903040471523e-01,-1.332170041791451931e+00,5.891112695310114777e-02,4.771441607961969533e-02,-2.590425995634070347e-02
8.528225972168075597e-02,3.671690338382198604e-01,-1.364747422020983425e+00,2.216253661687423576e-02,4.657184976196830639e-02,-2.618406867615596240e-02
8.262466093933296118e-02,4.381706823107617832e-01,-1.392160491307037784e+00,-2.112017559246463783e-02,4.508122471631606509e-02,-2.638882132816697257e-02
