# edges.csv file for V-REP kilobot motion planning scene.
# Each line below is of the form
# ID1,ID2,cost,
# where ID1 and ID2 are the IDs of the nodes connected by the edge and
# cost is the cost of traversing that edge (in either direction).e
50,69,0.22360679775
50,70,0.282842712475
50,79,0.3
51,57,0.22360679775
51,58,0.141421356237
51,59,0.1
51,60,0.141421356237
51,61,0.22360679775
51,68,0.282842712475
51,69,0.22360679775
51,70,0.2
51,71,0.22360679775
51,72,0.282842712475
51,81,0.3
52,59,0.22360679775
52,60,0.141421356237
52,61,0.1
52,62,0.141421356237
52,63,0.22360679775
52,70,0.282842712475
52,71,0.22360679775
52,72,0.2
52,73,0.22360679775
52,74,0.282842712475
52,83,0.3
53,61,0.22360679775
53,62,0.141421356237
53,63,0.1
53,64,0.141421356237
53,65,0.22360679775
53,72,0.282842712475
53,73,0.22360679775
53,74,0.2
53,75,0.22360679775
53,76,0.282842712475
53,85,0.3
54,63,0.22360679775
54,64,0.141421356237
54,65,0.1
54,74,0.282842712475
54,75,0.22360679775
54,76,0.2
54,87,0.3
55,56,0.1
55,57,0.2
55,58,0.3
55,66,0.1
55,67,0.141421356237
55,68,0.22360679775
55,77,0.2
55,78,0.22360679775
55,79,0.282842712475
56,57,0.1
56,58,0.2
56,59,0.3
56,66,0.141421356237
56,67,0.1
56,68,0.141421356237
56,69,0.22360679775
56,77,0.22360679775
56,78,0.2
56,79,0.22360679775
56,80,0.282842712475
57,58,0.1
57,59,0.2
57,60,0.3
57,66,0.22360679775
57,67,0.141421356237
57,68,0.1
57,69,0.141421356237
57,70,0.22360679775
57,77,0.282842712475
57,78,0.22360679775
57,79,0.2
57,80,0.22360679775
57,81,0.282842712475
58,59,0.1
58,60,0.2
58,61,0.3
58,67,0.22360679775
58,68,0.141421356237
58,69,0.1
58,70,0.141421356237
58,71,0.22360679775
58,78,0.282842712475
58,79,0.22360679775
58,80,0.2
58,81,0.22360679775
58,82,0.282842712475
59,60,0.1
59,61,0.2
59,62,0.3
59,68,0.22360679775
